id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
A1MAGG01,0,0,1,0,0,2,0,6,1,2,1,0,1,9
A1AGRO01,0,0,1,0,0,1,0,9,3,8,1,0,2,15
A1TGHO01,1,0,0,0,0,2,0,11,2,0,0,0,1,12
A1TGAA01,3,0,2,1,1,5,0,18,6,0,0,2,9,24
A1AJEP01,1,1,1,0,0,0,0,7,1,1,0,0,1,8
A1MAIE01,3,0,1,1,2,0,0,12,6,2,2,0,8,19
EBSPMD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1BIOM01,0,0,0,0,0,0,0,1,2,0,1,1,1,3
P1NSSH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSSC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSMA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSLG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSFL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSFE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1NSEP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PRIV01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PRIL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PRIH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PRES01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PAPS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1PAPP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSPPE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSHUM01,0,0,0,0,0,0,0,2,0,0,0,0,1,2
PBEPSS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBSCIE01,0,0,0,0,0,0,0,1,0,0,0,0,1,1
PBMATH01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBLGER01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBFRLE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBFRCA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBFRLA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBFRPC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBPPVW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBPPHB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBPPLR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBPSLR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1EDUC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E1TOUR01,0,1,0,1,1,0,0,5,0,0,0,0,1,5
E1IMMO01,1,0,0,0,1,0,0,1,1,0,0,0,0,2
E1GHOM01,0,0,0,0,0,0,0,3,0,0,0,0,1,3
E1ADVW01,0,0,0,0,0,0,0,1,0,0,0,0,0,1
E1ADHB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1MAGI01,0,0,0,1,0,0,0,4,3,3,1,1,0,10
